583,-9977,-9443,-9469,-9816
584,-10072,-9641,-9556,-9995
585,-10219,-9784,-9732,-10151
586,-10496,-9951,-9963,-10392
587,-10605,-10132,-10159,-10541
588,-10409,-10296,-10341,-10448
589,-10780,-10430,-10474,-10680
590,-10717,-10537,-10538,-10705
591,-10349,-10559,-10602,-10455
592,-10348,-10534,-10627,-10380
593,-10553,-10526,-10535,-10501
594,-10966,-10618,-10453,-10826
595,-10747,-10613,-10520,-10770
596,-11041,-10667,-10693,-10959
597,-11205,-10810,-10832,-11131
598,-11364,-10979,-10948,-11294
599,-11491,-11135,-11106,-11431
600,-11511,-11226,-11268,-11487
601,-11215,-11304,-11390,-11296
602,-11071,-11309,-11419,-11138
603,-10829,-11246,-11323,-10921
604,-10433,-11091,-11138,-10579
605,-10452,-10918,-10912,-10490
606,-10212,-10702,-10670,-10295
607,-10705,-10617,-10485,-10582
608,-11192,-10637,-10431,-11009
609,-11705,-10783,-10590,-11496
610,-12464,-11121,-10975,-12173
611,-12764,-11507,-11486,-12586
612,-13155,-11997,-12043,-12984
613,-13189,-12411,-12537,-13127
614,-13387,-12777,-12898,-13309
615,-13936,-13149,-13143,-13747
616,-14025,-13409,-13364,-13941
617,-14660,-13725,-13658,-14444
618,-14784,-13996,-13990,-14682
619,-14809,-14266,-14332,-14770
620,-14093,-14384,-14596,-14296
621,-13813,-14364,-14629,-13957
622,-14304,-14410,-14407,-14199
623,-13659,-14243,-14134,-13821
624,-14100,-14129,-14026,-14016
625,-13868,-13972,-13972,-13912
626,-13857,-13933,-13931,-13873
627,-14080,-13978,-13928,-14017
628,-13981,-13924,-13922,-13991
629,-14226,-14018,-13964,-14155
630,-13893,-13984,-14023,-13971
631,-13733,-13961,-14051,-13804
632,-13832,-13957,-13994,-13823
633,-13481,-13857,-13866,-13583
634,-14024,-13864,-13771,-13891
635,-14133,-13849,-13735,-14060
636,-14304,-13917,-13828,-14230
637,-14644,-14069,-14032,-14519
638,-15034,-14270,-14249,-14879
639,-15632,-14628,-14520,-15406
640,-15821,-14928,-14879,-15696
641,-17025,-15410,-15319,-16626
642,-17915,-16011,-15838,-17528
643,-18821,-16708,-16545,-18433
644,-18992,-17367,-17417,-18824
645,-18952,-17921,-18213,-18913
646,-18993,-18449,-18724,-18969
647,-18160,-18638,-18901,-18402
648,-18401,-18719,-18838,-18401
649,-17769,-18544,-18592,-17958
650,-17729,-18334,-18310,-17797
651,-17477,-18088,-18050,-17573
652,-16741,-17712,-17783,-16990
653,-16631,-17458,-17498,-16738
654,-16147,-17082,-17118,-16324
655,-15969,-16782,-16727,-16075
656,-15389,-16392,-16379,-15594
657,-14465,-15890,-16017,-14803
658,-14308,-15484,-15561,-14456
659,-14265,-15090,-14999,-14322
660,-14512,-14818,-14553,-14455
661,-14669,-14601,-14379,-14604
662,-15122,-14556,-14434,-14966
663,-16081,-14826,-14648,-15746
664,-16135,-15130,-15021,-16018
665,-16873,-15565,-15547,-16616
666,-16400,-15880,-16043,-16464
667,-16681,-16215,-16396,-16615
668,-16324,-16415,-16545,-16411
669,-16784,-16532,-16549,-16672
670,-17145,-16701,-16552,-17003
671,-19488,-17137,-16724,-18742
672,-17072,-17249,-17222,-17573
673,-16401,-17202,-17820,-16752
674,-14651,-16923,-17718,-15281
675,-16281,-16839,-16826,-15981
676,-16243,-16689,-15970,-16164
677,-16205,-16142,-15766,-16192
678,-16125,-15984,-16024,-16145
679,-15404,-15818,-16151,-15626
680,-15424,-15947,-16050,-15484
681,-15576,-15829,-15784,-15548
682,-15659,-15732,-15561,-15625
683,-15185,-15562,-15514,-15317
684,-16821,-15678,-15554,-16369
685,-14538,-15533,-15615,-15087
686,-13138,-15152,-15660,-13722
687,-15763,-15184,-15252,-15150
688,-16520,-15327,-14631,-16109
689,-16953,-15622,-14880,-16699
690,-16279,-15531,-15790,-16405
691,-15512,-15694,-16405,-15779
692,-15496,-16087,-16394,-15580
693,-17104,-16310,-16034,-16646
694,-15849,-16198,-15883,-16088
695,-16507,-16124,-16127,-16381
696,-16563,-16171,-16318,-16508
697,-16112,-16271,-16341,-16230
698,-16026,-16360,-16378,-16087
699,-16078,-16189,-16295,-16080
700,-15938,-16204,-16144,-15980
701,-15991,-16118,-16054,-15987
702,-16132,-16046,-16010,-16088
703,-16065,-16038,-16005,-16071
704,-16168,-16062,-16045,-16138
705,-16026,-16053,-16084,-16059
706,-16273,-16109,-16104,-16208
707,-16380,-16174,-16123,-16328
708,-16303,-16202,-16184,-16310
709,-16185,-16222,-16270,-16222
710,-15964,-16188,-16289,-16041
711,-14928,-16005,-16187,-15261
712,-17231,-16165,-15981,-16640
713,-16992,-16267,-15860,-16886
714,-15944,-16207,-16187,-16226
715,-16518,-16262,-16593,-16430
716,-16644,-16376,-16543,-16579
717,-16449,-16629,-16425,-16488
718,-16101,-16441,-16470,-16217
719,-15737,-16232,-16440,-15881
720,-15468,-16152,-16235,-15591
721,-16609,-16168,-15965,-16303
722,-16152,-16086,-15848,-16197
723,-16328,-16065,-16020,-16288
724,-15874,-16028,-16213,-15998
725,-16250,-16113,-16218,-16174
726,-16793,-16334,-16158,-16607
727,-16277,-16279,-16207,-16376
728,-16028,-16258,-16375,-16132
729,-16331,-16258,-16398,-16271
730,-16377,-16342,-16273,-16345
731,-16165,-16328,-16232,-16219
732,-15591,-16128,-16256,-15779
733,-16114,-16101,-16171,-16013
734,-15632,-16035,-15984,-15746
735,-15918,-15966,-15879,-15866
736,-15457,-15812,-15834,-15579
737,-15988,-15783,-15777,-15865
738,-15909,-15836,-15736,-15895
739,-15208,-15685,-15757,-15414
740,-15220,-15616,-15752,-15278
741,-15274,-15509,-15559,-15275
742,-15062,-15443,-15333,-15125
743,-15326,-15333,-15231,-15265
744,-14844,-15155,-15187,-14970
745,-14883,-15101,-15145,-14909
746,-14688,-15012,-15046,-14754
747,-14680,-14913,-14901,-14702
748,-14812,-14872,-14791,-14779
749,-14589,-14749,-14729,-14646
750,-14747,-14733,-14715,-14716
751,-14833,-14724,-14703,-14797
752,-14694,-14725,-14710,-14724
753,-14511,-14697,-14739,-14574
754,-14628,-14667,-14714,-14611
755,-14633,-14674,-14641,-14626
756,-14774,-14678,-14605,-14729
757,-14435,-14612,-14627,-14523
758,-14332,-14552,-14639,-14389
759,-14184,-14497,-14557,-14245
760,-14146,-14417,-14407,-14175
761,-14073,-14324,-14273,-14103
762,-13874,-14174,-14173,-13942
763,-13811,-14070,-14082,-13850
764,-14025,-14018,-13979,-13972
765,-13850,-13963,-13906,-13886
766,-13161,-13799,-13883,-13378
767,-13892,-13768,-13805,-13737
768,-13698,-13739,-13642,-13709
769,-13946,-13762,-13617,-13874
770,-13832,-13729,-13727,-13844
771,-13472,-13666,-13803,-13583
772,-13924,-13794,-13801,-13821
773,-12863,-13622,-13709,-13150
774,-13452,-13581,-13598,-13361
775,-13395,-13489,-13422,-13384
776,-13413,-13419,-13310,-13404
777,-13800,-13474,-13363,-13681
778,-12709,-13272,-13430,-13000
779,-13410,-13363,-13438,-13287
780,-13402,-13354,-13303,-13367
781,-13465,-13366,-13228,-13435
782,-13232,-13336,-13319,-13292
783,-12909,-13187,-13367,-13023
