559,-16181,-16102,-16097,-16214
560,-16213,-16149,-16176,-16213
561,-16248,-16199,-16230,-16237
562,-16049,-16176,-16221,-16105
563,-16137,-16207,-16198,-16127
564,-16203,-16171,-16155,-16180
565,-16033,-16147,-16129,-16077
566,-16256,-16154,-16135,-16202
567,-15993,-16111,-16132,-16055
568,-15875,-16082,-16122,-15929
569,-16169,-16088,-16076,-16097
570,-16020,-16057,-16013,-16043
571,-16232,-16090,-16026,-16175
572,-16030,-16053,-16076,-16073
573,-16208,-16089,-16111,-16167
574,-16101,-16126,-16123,-16120
575,-16161,-16125,-16127,-16148
576,-16160,-16148,-16137,-16156
577,-16025,-16114,-16139,-16064
578,-16065,-16120,-16129,-16064
579,-16225,-16122,-16099,-16176
580,-16177,-16135,-16090,-16176
581,-16219,-16145,-16132,-16206
582,-16037,-16124,-16173,-16087
583,-16025,-16124,-16169,-16043
584,-16076,-16126,-16118,-16066
585,-16033,-16094,-16064,-16042
586,-16417,-16134,-16057,-16304
587,-15981,-16094,-16095,-16077
588,-16242,-16129,-16162,-16192
589,-16080,-16138,-16173,-16113
590,-15896,-16108,-16140,-15961
591,-16201,-16136,-16104,-16129
592,-16120,-16086,-16054,-16122
593,-16241,-16130,-16069,-16205
594,-16180,-16119,-16130,-16187
595,-16129,-16127,-16171,-16146
596,-16248,-16186,-16183,-16217
597,-16113,-16171,-16174,-16144
598,-16064,-16162,-16172,-16088
599,-16124,-16143,-16153,-16113
600,-16027,-16117,-16112,-16052
601,-16226,-16133,-16090,-16173
602,-15998,-16092,-16090,-16050
603,-16121,-16093,-16103,-16099
604,-16041,-16089,-16096,-16058
605,-15996,-16068,-16074,-16014
606,-16301,-16113,-16064,-16214
607,-15984,-16073,-16069,-16053
608,-16293,-16122,-16110,-16221
609,-16250,-16144,-16141,-16241
610,-16033,-16142,-16169,-16095
611,-16298,-16193,-16196,-16237
612,-16021,-16146,-16173,-16085
613,-16077,-16162,-16155,-16079
614,-16113,-16132,-16128,-16102
615,-16020,-16093,-16088,-16044
616,-16295,-16137,-16082,-16219
617,-16073,-16099,-16096,-16116
618,-16221,-16133,-16136,-16189
619,-16081,-16133,-16158,-16113
620,-16177,-16144,-16153,-16157
621,-16309,-16192,-16149,-16263
622,-16113,-16162,-16163,-16158
623,-16129,-16171,-16195,-16137
624,-16113,-16153,-16186,-16120
625,-15954,-16132,-16141,-16003
626,-16288,-16151,-16103,-16202
627,-16093,-16115,-16084,-16125
628,-16312,-16148,-16118,-16255
629,-16068,-16138,-16166,-16124
630,-15992,-16117,-16181,-16031
631,-16193,-16157,-16149,-16144
632,-16180,-16139,-16095,-16169
633,-16050,-16132,-16102,-16085
634,-16040,-16087,-16130,-16053
635,-16081,-16089,-16109,-16072
636,-16219,-16127,-16075,-16174
637,-16133,-16117,-16083,-16145
638,-16281,-16134,-16129,-16240
639,-15906,-16110,-16163,-16006
640,-15955,-16095,-16153,-15970
641,-16326,-16136,-16087,-16219
642,-16048,-16108,-16040,-16099
643,-16160,-16112,-16095,-16141
644,-16297,-16115,-16143,-16250
645,-15920,-16117,-16150,-16019
646,-16173,-16154,-16157,-16126
647,-15983,-16096,-16116,-16025
648,-16060,-16098,-16072,-16049
649,-16330,-16127,-16063,-16245
650,-15976,-16073,-16079,-16056
651,-16224,-16124,-16131,-16173
652,-16133,-16117,-16141,-16145
653,-16171,-16149,-16134,-16163
654,-16105,-16156,-16149,-16122
655,-16109,-16119,-16146,-16112
656,-16280,-16170,-16136,-16229
657,-15986,-16130,-16135,-16058
658,-16184,-16139,-16148,-16146
659,-16177,-16140,-16134,-16167
660,-15881,-16102,-16117,-15966
661,-16113,-16103,-16109,-16068
662,-16077,-16069,-16059,-16074
663,-16195,-16104,-16040,-16158
664,-16105,-16091,-16080,-16120
665,-16081,-16075,-16117,-16092
666,-15993,-16094,-16122,-16022
667,-16033,-16080,-16089,-16029
668,-16129,-16089,-16049,-16099
669,-16130,-16078,-16042,-16120
670,-16082,-16074,-16073,-16093
671,-16164,-16088,-16103,-16142
672,-16200,-16123,-16115,-16182
673,-16165,-16145,-16133,-16170
674,-16144,-16147,-16161,-16151
675,-15917,-16112,-16163,-15987
676,-16124,-16119,-16124,-16082
677,-16156,-16117,-16067,-16133
678,-16117,-16103,-16059,-16121
679,-16274,-16122,-16106,-16228
680,-15953,-16090,-16141,-16035
681,-16143,-16127,-16149,-16110
682,-15994,-16106,-16113,-16028
683,-16139,-16103,-16074,-16105
684,-16185,-16114,-16068,-16161
685,-16073,-16081,-16088,-16099
686,-16158,-16115,-16123,-16140
687,-15953,-16083,-16124,-16009
688,-16169,-16112,-16101,-16121
689,-16090,-16104,-16075,-16099
690,-15945,-16064,-16072,-15991
691,-16426,-16123,-16084,-16295
692,-15885,-16078,-16088,-16008
693,-16383,-16149,-16131,-16270
694,-16068,-16132,-16151,-16128
695,-15936,-16107,-16152,-15993
696,-16221,-16153,-16140,-16152
697,-15980,-16078,-16080,-16031
698,-16384,-16162,-16077,-16278
699,-16280,-16144,-16118,-16279
700,-16144,-16157,-16191,-16184
701,-16116,-16187,-16245,-16136
702,-16010,-16152,-16207,-16047
703,-16177,-16185,-16140,-16138
704,-16155,-16147,-16095,-16149
705,-16065,-16111,-16103,-16090
706,-16182,-16117,-16127,-16154
707,-16030,-16103,-16122,-16067
708,-15930,-16089,-16109,-15971
709,-16063,-16070,-16074,-16035
710,-16009,-16046,-16020,-16016
711,-16097,-16051,-16008,-16072
712,-16032,-16026,-16027,-16044
713,-16185,-16052,-16048,-16142
714,-16169,-16092,-16073,-16160
715,-16065,-16092,-16109,-16093
716,-16235,-16130,-16137,-16192
717,-16012,-16116,-16135,-16066
718,-16112,-16129,-16130,-16098
719,-16180,-16128,-16113,-16155
720,-16112,-16119,-16102,-16124
721,-16184,-16139,-16122,-16166
722,-16120,-16120,-16138,-16133
723,-16036,-16124,-16141,-16065
724,-16004,-16106,-16124,-16022
725,-16276,-16122,-16085,-16199
726,-16333,-16158,-16079,-16292
727,-15990,-16126,-16145,-16080
728,-16181,-16136,-16205,-16150
729,-16110,-16149,-16172,-16122
730,-15876,-16127,-16120,-15949
731,-16204,-16115,-16089,-16127
732,-16080,-16073,-16049,-16094
733,-16177,-16104,-16061,-16152
734,-16249,-16116,-16108,-16219
735,-16168,-16125,-16147,-16183
736,-16200,-16179,-16184,-16194
737,-16099,-16162,-16194,-16127
738,-16040,-16155,-16174,-16066
739,-16165,-16153,-16136,-16135
740,-16368,-16173,-16109,-16298
741,-16208,-16180,-16140,-16235
742,-16073,-16158,-16215,-16121
743,-16199,-16175,-16229,-16175
744,-16089,-16183,-16175,-16114
745,-15989,-16154,-16139,-16026
746,-16364,-16153,-16117,-16262
747,-16053,-16127,-16105,-16115
748,-16171,-16144,-16143,-16154
749,-16249,-16152,-16167,-16220
750,-15910,-16122,-16156,-16003
751,-16315,-16177,-16150,-16221
752,-16267,-16160,-16127,-16253
753,-16122,-16172,-16151,-16161
754,-16147,-16168,-16206,-16151
755,-16105,-16144,-16193,-16118
756,-16298,-16209,-16155,-16244
757,-16348,-16214,-16156,-16316
758,-16272,-16215,-16210,-16285
759,-16153,-16220,-16273,-16192
760,-16112,-16214,-16273,-16136
761,-16218,-16233,-16217,-16193
762,-16077,-16196,-16165,-16111
763,-16196,-16171,-16151,-16170
764,-16172,-16154,-16147,-16171
765,-15952,-16121,-16145,-16017
766,-16265,-16146,-16136,-16190
767,-15876,-16089,-16102,-15970
768,-16226,-16114,-16087,-16149
769,-16020,-16085,-16073,-16058
770,-15940,-16046,-16068,-15975
771,-16210,-16089,-16065,-16139
772,-16132,-16067,-16045,-16134
773,-16136,-16110,-16077,-16135
774,-16031,-16078,-16123,-16062
775,-15989,-16073,-16118,-16010
776,-16178,-16112,-16079,-16127
777,-16037,-16083,-16052,-16064
778,-16124,-16082,-16068,-16106
779,-16126,-16080,-16088,-16120
780,-15929,-16063,-16091,-15986
781,-16272,-16111,-16088,-16186
782,-16150,-16106,-16076,-16160
783,-16256,-16142,-16113,-16227
